id,userid,date,pageid
43123,3277,2013-04-22 22:58:07,201
43124,22429,2013-04-22 22:59:38,201
43125,23792,2013-04-22 22:59:38,201
43126,22222,2013-04-22 23:09:38,201
43127,13624,2013-04-22 23:19:38,201
43129,13258,2013-04-22 23:29:38,201
43130,24693,2013-04-22 23:39:38,201
43131,24694,2013-04-22 23:39:38,201
43132,21587,2013-04-23 00:14:42,201
43133,2040,2013-04-23 00:19:43,201
43134,24650,2013-04-23 00:29:44,201
43135,19807,2013-04-23 00:44:44,201
43136,19923,2013-04-23 00:44:44,201
43137,24641,2013-04-23 02:14:59,201
43138,24696,2013-04-23 02:14:59,201
43139,24693,2013-04-23 02:20:03,201
43140,24535,2013-04-23 03:00:57,201
43141,5829,2013-04-23 07:00:47,201
43142,7291,2013-04-23 07:00:47,201
43143,24703,2013-04-23 07:25:49,201
43145,24706,2013-04-23 08:25:48,201
43146,1977,2013-04-23 08:30:48,201
43147,14556,2013-04-23 09:00:48,201
43148,21497,2013-04-23 09:10:48,201
43149,3305,2013-04-23 09:25:48,201
43150,24412,2013-04-23 09:35:48,201
43151,24327,2013-04-23 09:55:48,201
43152,11187,2013-04-23 10:48:58,201
43153,24694,2013-04-23 10:50:48,201
43154,24701,2013-04-23 11:25:48,201
43155,24575,2013-04-23 12:05:48,201
43156,22468,2013-04-23 12:20:48,201
43157,24710,2013-04-23 12:35:49,201
43158,21846,2013-04-23 12:40:49,201
43159,24711,2013-04-23 13:05:49,201
43160,24711,2013-04-23 13:10:50,201
43161,6971,2013-04-23 13:20:49,201
43162,17941,2013-04-23 13:20:49,201
43163,24721,2013-04-23 14:20:49,201
43164,24697,2013-04-23 14:30:49,201
43165,24073,2013-04-23 14:45:49,201
43166,24411,2013-04-23 14:55:49,201
43167,17812,2013-04-23 15:10:49,201
43168,12603,2013-04-23 15:15:49,201
43169,24723,2013-04-23 15:55:49,201
43170,24334,2013-04-23 16:25:50,201
43171,4989,2013-04-23 16:45:49,201
43172,24182,2013-04-23 17:30:50,201
43173,24738,2013-04-23 17:53:24,201
43174,24602,2013-04-23 17:55:50,201
43175,37,2013-04-23 18:00:51,201
43177,10823,2013-04-23 18:10:53,201
43178,24725,2013-04-23 18:20:53,201
43179,24669,2013-04-23 18:32:40,201
43180,17124,2013-04-23 18:36:02,201
43181,24732,2013-04-23 18:56:06,201
43182,24740,2013-04-23 18:56:06,201
43183,3253,2013-04-23 19:21:08,201
43184,24144,2013-04-23 19:56:20,201
43185,6341,2013-04-23 20:01:20,201
43186,24725,2013-04-23 20:31:34,201
43187,16595,2013-04-23 20:41:33,201
43188,24144,2013-04-23 20:56:38,201
43189,17072,2013-04-23 21:16:39,201
43190,11140,2013-04-23 21:16:39,201
43191,18008,2013-04-23 21:31:40,201
43192,24732,2013-04-23 22:16:40,201
43193,24238,2013-04-23 22:26:39,201
43194,11621,2013-04-23 22:46:39,201
43195,666,2013-04-24 00:01:39,201
43196,24701,2013-04-24 00:26:40,201
43197,24742,2013-04-24 00:26:40,201
43198,24701,2013-04-24 00:26:40,201
43199,16974,2013-04-24 00:56:39,201
43200,16049,2013-04-24 01:46:40,201
43201,24750,2013-04-24 01:51:39,201
43202,13684,2013-04-24 02:01:40,201
43203,24751,2013-04-24 02:21:40,201
43204,24748,2013-04-24 02:41:40,201
43205,21064,2013-04-24 02:56:41,201
43206,22067,2013-04-24 03:11:41,201
43207,24753,2013-04-24 03:36:40,201
43208,24749,2013-04-24 03:36:40,201
43209,24754,2013-04-24 04:01:40,201
43210,3008,2013-04-24 05:51:40,201
43211,24327,2013-04-24 05:51:40,201
43212,2676,2013-04-24 05:51:40,201
43213,24706,2013-04-24 07:36:41,201
43214,24706,2013-04-24 07:41:41,201
43215,1894,2013-04-24 07:51:41,201
43216,24757,2013-04-24 07:56:41,201
43217,10566,2013-04-24 09:21:41,201
43218,23853,2013-04-24 10:01:41,201
43219,24762,2013-04-24 10:56:43,201
43220,24765,2013-04-24 11:01:44,201
43221,24588,2013-04-24 11:06:45,201
43222,442,2013-04-24 11:11:45,201
43223,2040,2013-04-24 11:16:45,201
43224,14031,2013-04-24 11:26:45,201
43225,24749,2013-04-24 11:31:50,201
43226,24758,2013-04-24 11:31:50,201
43227,760,2013-04-24 11:41:50,201
43228,24767,2013-04-24 11:56:50,201
43229,5397,2013-04-24 12:47:01,201
43230,24769,2013-04-24 12:57:02,201
43231,24771,2013-04-24 13:17:04,201
43232,24770,2013-04-24 13:32:07,201
43233,1894,2013-04-24 13:52:06,201
43234,11511,2013-04-24 13:58:16,201
43235,24671,2013-04-24 14:07:15,201
43236,20213,2013-04-24 14:12:14,201
43237,24671,2013-04-24 14:12:14,201
43238,24774,2013-04-24 14:17:15,201
43239,5407,2013-04-24 14:17:15,201
43240,24671,2013-04-24 14:32:18,201
43241,20556,2013-04-24 14:37:17,201
43242,9759,2013-04-24 14:47:18,201
43243,24626,2013-04-24 14:52:18,201
43244,21983,2013-04-24 14:52:18,201
43245,24671,2013-04-24 14:57:18,201
43246,24773,2013-04-24 15:02:24,201
43247,24775,2013-04-24 15:02:24,201
43248,20489,2013-04-24 15:11:26,201
43249,16612,2013-04-24 15:17:23,201
43250,2164,2013-04-24 15:17:23,201
43251,21240,2013-04-24 15:22:24,201
43252,1558,2013-04-24 15:22:24,201
43253,24769,2013-04-24 15:32:24,201
43254,24772,2013-04-24 15:47:24,201
43255,24341,2013-04-24 15:57:25,201
43256,20556,2013-04-24 16:07:24,201
43257,24784,2013-04-24 16:12:24,201
43258,24772,2013-04-24 16:22:25,201
43259,901,2013-04-24 17:10:06,201
43260,20010,2013-04-24 17:17:25,201
43261,2199,2013-04-24 17:22:25,201
43262,24419,2013-04-24 17:27:24,201
43263,5,2013-04-24 17:47:24,201
43264,1739,2013-04-24 17:47:24,201
43265,24784,2013-04-24 17:52:24,201
43266,24478,2013-04-24 18:17:25,201
43267,24790,2013-04-24 19:07:25,201
43268,24564,2013-04-24 19:07:25,201
43269,17096,2013-04-24 19:12:26,201
43270,24073,2013-04-24 19:17:26,201
43271,7290,2013-04-24 19:42:25,201
43272,24789,2013-04-24 19:42:25,201
43273,10849,2013-04-24 19:47:26,201
43274,24788,2013-04-24 20:17:25,201
43275,17096,2013-04-24 20:42:26,201
43276,24327,2013-04-24 20:47:26,201
43277,24794,2013-04-24 21:07:25,201
43278,24798,2013-04-24 21:17:26,201
43279,24797,2013-04-24 21:22:27,201
43280,9196,2013-04-24 21:27:26,201
43281,24786,2013-04-24 21:42:26,201
43282,24797,2013-04-24 21:42:26,201
43283,24794,2013-04-24 21:42:26,201
43284,24786,2013-04-24 21:52:26,201
43285,24754,2013-04-24 21:57:26,201
43286,12868,2013-04-24 21:57:26,201
43287,24799,2013-04-24 22:02:26,201
43288,20702,2013-04-24 22:12:26,201
43289,24789,2013-04-24 22:52:26,201
43290,24000,2013-04-24 23:07:26,201
43291,9348,2013-04-24 23:22:26,201
43292,24801,2013-04-24 23:37:26,201
43293,8202,2013-04-24 23:37:26,201
43294,21971,2013-04-25 00:22:26,201
43295,21971,2013-04-25 00:22:26,201
43296,21971,2013-04-25 00:42:26,201
43297,24757,2013-04-25 00:42:26,201
43298,24757,2013-04-25 00:42:26,201
43299,24801,2013-04-25 00:57:27,201
43300,24806,2013-04-25 01:12:27,201
43301,24807,2013-04-25 01:37:27,201
43302,12943,2013-04-25 01:57:27,201
43303,24806,2013-04-25 02:02:27,201
43304,6434,2013-04-25 02:12:27,201
43305,24806,2013-04-25 02:22:27,201
43306,24806,2013-04-25 02:47:27,201
43307,16930,2013-04-25 03:12:27,201
43308,24803,2013-04-25 03:12:27,201
43309,6096,2013-04-25 03:47:27,201
43310,23946,2013-04-25 03:57:27,201
43311,10106,2013-04-25 05:47:40,202
43312,24797,2013-04-25 06:07:40,202
43313,23890,2013-04-25 06:12:40,202
43314,24812,2013-04-25 07:22:39,202
43315,24809,2013-04-25 07:42:40,202
43316,24810,2013-04-25 07:42:40,202
43317,11089,2013-04-25 09:07:40,202
43318,3432,2013-04-25 09:22:39,202
43319,22514,2013-04-25 09:42:40,202
43320,10069,2013-04-25 10:07:42,202
43321,2570,2013-04-25 10:47:10,202
43322,24824,2013-04-25 11:07:41,202
43323,16615,2013-04-25 11:07:41,202
43324,24818,2013-04-25 11:17:41,202
43325,16306,2013-04-25 11:37:41,202
43326,24822,2013-04-25 11:47:41,202
43327,24825,2013-04-25 11:47:41,202
43328,24827,2013-04-25 11:57:41,202
43329,24826,2013-04-25 12:12:41,202
43330,24819,2013-04-25 12:17:41,202
43331,20556,2013-04-25 12:22:41,202
43332,7787,2013-04-25 12:42:41,202
43333,11060,2013-04-25 12:57:41,202
43334,24833,2013-04-25 13:37:42,202
43335,24817,2013-04-25 13:42:41,202
43336,24833,2013-04-25 13:47:41,202
43337,6913,2013-04-25 13:57:42,202
43338,17885,2013-04-25 14:02:41,202
43339,22236,2013-04-25 14:12:41,202
43340,9161,2013-04-25 14:12:41,202
43341,24784,2013-04-25 14:32:41,202
43342,24784,2013-04-25 14:32:41,202
43343,17488,2013-04-25 14:47:41,202
43344,601,2013-04-25 15:57:41,202
43345,8083,2013-04-25 16:07:43,202
43346,20556,2013-04-25 16:07:43,202
43347,24515,2013-04-25 16:17:42,202
43348,13131,2013-04-25 16:22:41,202
43349,24842,2013-04-25 16:32:41,202
43350,24831,2013-04-25 16:37:43,202
43351,24841,2013-04-25 16:47:41,202
43352,805,2013-04-25 17:12:42,202
43353,17631,2013-04-25 17:12:42,202
43354,24771,2013-04-25 17:12:42,202
43355,17631,2013-04-25 17:12:42,202
43356,24769,2013-04-25 17:17:41,202
43357,24846,2013-04-25 17:27:41,202
43358,24788,2013-04-25 18:07:42,202
43359,22022,2013-04-25 18:07:42,202
43360,24850,2013-04-25 18:22:42,202
43361,24849,2013-04-25 18:22:42,202
43362,4304,2013-04-25 18:32:49,202
43363,24811,2013-04-25 18:57:51,202
43364,24519,2013-04-25 18:57:51,202
43365,24848,2013-04-25 19:07:52,202
43366,10165,2013-04-25 19:12:52,202
43367,24498,2013-04-25 19:12:52,202
43368,24752,2013-04-25 19:17:52,202
43369,24853,2013-04-25 19:27:58,202
43370,24845,2013-04-25 19:37:58,202
43371,3584,2013-04-25 19:42:58,202
43372,2040,2013-04-25 19:52:58,202
43373,13581,2013-04-25 19:59:32,202
43375,3799,2013-04-25 20:13:03,202
43376,5344,2013-04-25 20:43:09,202
43377,22407,2013-04-25 20:43:09,202
43378,18164,2013-04-25 20:48:09,202
43379,21006,2013-04-25 20:48:09,202
43380,20639,2013-04-25 20:58:23,202
43381,24763,2013-04-25 21:03:17,202
43382,4325,2013-04-25 21:08:17,202
43383,20820,2013-04-25 21:18:16,202
43384,5829,2013-04-25 21:23:16,202
43385,21186,2013-04-25 21:58:26,202
43386,13561,2013-04-25 21:58:26,202
43387,704,2013-04-25 22:08:26,202
43388,24860,2013-04-25 22:38:27,202
43389,20181,2013-04-25 22:46:08,202
43390,20137,2013-04-25 23:03:30,202
43391,24861,2013-04-25 23:58:37,202
43392,24863,2013-04-26 00:03:37,202
43393,13624,2013-04-26 00:23:38,202
43394,24848,2013-04-26 00:28:40,202
43395,9281,2013-04-26 01:28:48,202
43396,21084,2013-04-26 02:03:47,202
43397,24869,2013-04-26 02:03:47,202
43398,21138,2013-04-26 02:18:48,202
43399,24869,2013-04-26 02:33:47,202
43400,2958,2013-04-26 02:38:47,202
43401,6461,2013-04-26 02:38:47,202
43402,24870,2013-04-26 02:48:48,202
43403,5739,2013-04-26 03:00:14,202
43404,24743,2013-04-26 03:23:47,202
43405,24743,2013-04-26 04:03:48,202
43406,24873,2013-04-26 04:03:48,202
43407,24874,2013-04-26 04:13:48,202
43408,24341,2013-04-26 04:43:48,202
43409,24875,2013-04-26 04:58:48,202
43410,24877,2013-04-26 07:03:48,202
43411,22407,2013-04-26 07:28:49,202
43412,4329,2013-04-26 07:38:49,202
43413,24811,2013-04-26 07:53:49,202
43414,253,2013-04-26 08:33:49,202
43415,8287,2013-04-26 08:43:49,202
43416,20995,2013-04-26 09:13:49,202
43417,21946,2013-04-26 09:18:49,202
43418,24879,2013-04-26 09:18:49,202
43419,21240,2013-04-26 09:23:49,202
43420,13038,2013-04-26 10:43:49,202
43421,24882,2013-04-26 10:48:49,202
43422,17835,2013-04-26 10:58:49,202
43423,24879,2013-04-26 11:03:49,202
43424,24539,2013-04-26 11:03:49,202
43425,6907,2013-04-26 11:28:49,202
43426,6907,2013-04-26 11:28:49,202
43427,24881,2013-04-26 12:18:49,202
43428,11210,2013-04-26 12:28:49,202
43429,24102,2013-04-26 12:33:50,202
43430,2970,2013-04-26 12:43:49,202
43431,24885,2013-04-26 12:53:49,202
43432,17835,2013-04-26 13:33:50,202
43433,17835,2013-04-26 13:33:50,202
43434,17192,2013-04-26 13:33:50,202
43435,23956,2013-04-26 13:33:50,202
43436,24886,2013-04-26 13:38:50,202
43437,24886,2013-04-26 13:38:50,202
43438,24871,2013-04-26 13:58:50,202
43439,24813,2013-04-26 14:08:50,202
43440,8086,2013-04-26 14:18:50,202
43441,24885,2013-04-26 14:18:50,202
43442,24721,2013-04-26 14:28:50,202
43443,24885,2013-04-26 14:33:50,202
43444,24885,2013-04-26 14:33:50,202
43445,253,2013-04-26 14:43:50,202
43446,24881,2013-04-26 14:48:51,202
43447,5705,2013-04-26 14:58:50,202
43448,24890,2013-04-26 15:18:50,202
43449,20236,2013-04-26 15:23:51,202
43450,24550,2013-04-26 15:23:51,202
43451,14860,2013-04-26 15:33:51,202
43452,3682,2013-04-26 15:38:50,202
43453,24892,2013-04-26 15:43:50,202
43454,24892,2013-04-26 15:58:51,202
43455,14283,2013-04-26 16:28:50,202
43456,24897,2013-04-26 16:33:50,202
43458,24891,2013-04-26 16:48:50,202
43459,10849,2013-04-26 16:58:51,202
43460,22528,2013-04-26 17:13:53,202
43461,24890,2013-04-26 17:23:53,202
43462,4337,2013-04-26 17:38:58,202
43463,24792,2013-04-26 18:49:07,202
43464,9671,2013-04-26 18:59:07,202
43465,333,2013-04-26 19:09:10,202
43466,24905,2013-04-26 19:29:11,202
43467,3584,2013-04-26 20:14:21,202
43468,24341,2013-04-26 21:59:38,202
43469,24896,2013-04-26 21:59:38,202
43470,22452,2013-04-26 22:19:43,202
43471,13991,2013-04-26 22:24:42,202
43472,13991,2013-04-26 22:24:42,202
43473,24914,2013-04-26 22:24:42,202
43474,24914,2013-04-26 22:39:44,202
43475,24915,2013-04-26 22:39:44,202
43476,23641,2013-04-26 22:49:44,202
43477,13991,2013-04-26 23:35:02,202
43478,5635,2013-04-27 00:05:15,202
43479,16955,2013-04-27 01:30:24,202
43481,24341,2013-04-27 02:35:35,202
43482,24895,2013-04-27 02:40:35,202
43483,892,2013-04-27 02:40:35,202
43484,24575,2013-04-27 05:55:57,202
43485,20995,2013-04-27 06:15:57,202
43486,20058,2013-04-27 06:20:57,202
43487,10908,2013-04-27 06:35:59,202
43488,24137,2013-04-27 07:35:59,202
43489,24867,2013-04-27 08:05:58,202
43490,24867,2013-04-27 08:10:59,202
43491,716,2013-04-27 09:15:58,202
43492,24905,2013-04-27 09:25:58,202
43493,24721,2013-04-27 09:55:58,202
43494,17192,2013-04-27 10:15:59,202
43495,7046,2013-04-27 10:45:59,202
43496,24936,2013-04-27 10:45:59,202
43497,4304,2013-04-27 11:50:59,202
43498,24626,2013-04-27 12:15:59,202
43500,511,2013-04-27 13:25:59,203
43501,10914,2013-04-27 13:31:00,203
43502,24943,2013-04-27 13:45:59,203
43503,4564,2013-04-27 14:40:59,203
43504,22581,2013-04-27 14:40:59,203
43505,3525,2013-04-27 14:55:59,203
43506,17039,2013-04-27 15:10:59,203
43507,24752,2013-04-27 15:20:59,203
43508,4764,2013-04-27 15:30:59,203
43511,36,2013-04-27 16:50:59,203
43512,12750,2013-04-27 17:31:00,203
43513,21575,2013-04-27 17:31:00,203
43514,24507,2013-04-27 17:41:00,203
43515,686,2013-04-27 18:36:00,203
43516,24951,2013-04-27 18:36:00,203
43518,24599,2013-04-27 19:06:00,203
43519,10026,2013-04-27 20:06:15,203
43520,22357,2013-04-27 20:21:28,203
43521,25,2013-04-27 20:51:29,203
43522,24199,2013-04-27 21:41:48,203
43523,24949,2013-04-27 21:46:47,203
43524,24071,2013-04-27 23:02:06,203
43525,686,2013-04-27 23:04:42,203
43526,20981,2013-04-27 23:22:08,203
43527,23840,2013-04-28 00:32:16,203
43528,22047,2013-04-28 00:42:22,203
43529,24531,2013-04-28 00:47:23,203
43530,24609,2013-04-28 00:47:23,203
43531,21409,2013-04-28 01:17:29,203
43532,20307,2013-04-28 01:47:37,203
43533,2676,2013-04-28 01:52:37,203
43534,24959,2013-04-28 02:37:43,203
43535,24960,2013-04-28 02:37:43,203
43536,24959,2013-04-28 02:52:50,203
43537,253,2013-04-28 03:27:56,203
43538,24962,2013-04-28 03:48:03,203
43539,24962,2013-04-28 03:48:03,203
43540,4360,2013-04-28 03:58:05,203
43541,24926,2013-04-28 04:43:20,203
43542,24730,2013-04-28 05:48:34,203
43543,1549,2013-04-28 06:03:34,203
43544,24614,2013-04-28 06:23:41,203
43545,13419,2013-04-28 07:13:54,203
43546,13419,2013-04-28 07:13:54,203
43547,24820,2013-04-28 07:18:54,203
43548,10112,2013-04-28 08:19:08,203
43549,24942,2013-04-28 09:04:16,203
43550,24954,2013-04-28 09:29:22,203
43552,24973,2013-04-28 10:19:22,203
43553,303,2013-04-28 11:39:23,203
43554,24971,2013-04-28 12:14:23,203
43555,24896,2013-04-28 12:39:24,203
43556,10488,2013-04-28 12:44:24,203
43557,24954,2013-04-28 13:39:24,203
43558,22528,2013-04-28 13:54:24,203
43559,24952,2013-04-28 13:54:24,203
43560,686,2013-04-28 14:34:23,203
43561,16116,2013-04-28 14:59:24,203
43562,101,2013-04-28 15:09:24,203
43563,11028,2013-04-28 15:19:24,203
43564,22100,2013-04-28 15:24:24,203
43565,22236,2013-04-28 15:49:24,203
43566,9330,2013-04-28 16:39:24,203
43567,14163,2013-04-28 16:39:24,203
43568,9330,2013-04-28 16:49:25,203
43569,24978,2013-04-28 16:54:24,203
43570,4376,2013-04-28 17:39:25,203
43571,4478,2013-04-28 17:59:24,203
43572,24905,2013-04-28 18:24:24,203
43573,8180,2013-04-28 18:29:24,203
43574,24788,2013-04-28 18:34:25,203
43575,21031,2013-04-28 19:04:25,203
43578,24978,2013-04-28 20:09:25,203
43579,10227,2013-04-28 20:39:25,203
43580,8180,2013-04-28 20:44:25,203
43581,24975,2013-04-28 20:54:25,203
43582,9342,2013-04-28 21:04:25,203
43583,24627,2013-04-28 21:09:27,203
43584,24639,2013-04-28 21:09:27,203
43585,24988,2013-04-28 21:29:58,203
43586,9495,2013-04-28 21:34:58,203
43587,9495,2013-04-28 21:34:58,203
43588,9330,2013-04-28 22:04:58,203
43589,24989,2013-04-28 22:29:59,203
43590,24498,2013-04-28 23:04:58,203
43591,16733,2013-04-28 23:14:59,203
43592,862,2013-04-28 23:39:58,203
43593,24990,2013-04-28 23:44:59,203
43594,24990,2013-04-28 23:49:59,203
43595,521,2013-04-29 00:35:01,203
43596,24319,2013-04-29 00:40:01,203
43597,5463,2013-04-29 01:40:18,203
43598,10459,2013-04-29 02:50:26,203
43599,24978,2013-04-29 03:50:46,203
43600,199,2013-04-29 04:35:52,203
43601,962,2013-04-29 04:35:52,203
43602,16250,2013-04-29 04:56:01,203
43603,14420,2013-04-29 06:22:26,203
43604,4257,2013-04-29 06:32:26,203
43605,10950,2013-04-29 06:52:36,203
43606,19981,2013-04-29 07:17:36,203
43607,24971,2013-04-29 07:52:53,203
43608,24997,2013-04-29 07:57:53,203
43609,24662,2013-04-29 07:57:53,203
43610,9671,2013-04-29 08:07:53,203
43611,23719,2013-04-29 09:08:01,203
43612,23719,2013-04-29 10:48:01,203
43613,4856,2013-04-29 10:53:00,203
43614,25003,2013-04-29 10:58:00,203
43615,4856,2013-04-29 11:03:00,203
43616,6029,2013-04-29 11:08:00,203
43617,10389,2013-04-29 11:33:00,203
43618,12891,2013-04-29 11:38:00,203
43619,24994,2013-04-29 11:53:00,203
43620,13680,2013-04-29 12:13:00,203
43621,25010,2013-04-29 12:13:00,203
43622,25007,2013-04-29 12:18:00,203
43623,159,2013-04-29 12:28:00,203
43624,24997,2013-04-29 12:58:01,203
43626,25003,2013-04-29 13:28:01,203
43627,24867,2013-04-29 13:28:01,203
43628,2817,2013-04-29 13:33:00,203
43629,3903,2013-04-29 13:33:00,203
43630,22192,2013-04-29 13:33:00,203
43631,25000,2013-04-29 13:38:01,203
43632,25012,2013-04-29 13:43:01,203
43633,805,2013-04-29 13:53:00,203
43634,21846,2013-04-29 13:53:00,203
43635,16075,2013-04-29 14:03:01,203
43636,24350,2013-04-29 14:03:01,203
43637,14045,2013-04-29 14:38:01,203
43638,21260,2013-04-29 14:38:01,203
43639,24091,2013-04-29 14:38:01,203
43640,9384,2013-04-29 14:53:01,203
43641,333,2013-04-29 15:38:01,203
43642,24091,2013-04-29 15:48:01,203
43644,1909,2013-04-29 16:23:01,203
43645,25017,2013-04-29 16:23:01,203
43646,25020,2013-04-29 16:23:01,203
43647,24449,2013-04-29 16:28:02,203
43650,25017,2013-04-29 16:48:02,203
43651,25021,2013-04-29 16:48:02,203
43652,22236,2013-04-29 16:53:01,203
43653,25014,2013-04-29 17:18:02,203
43654,25025,2013-04-29 17:28:01,203
43655,22468,2013-04-29 17:33:02,203
43656,919,2013-04-29 17:53:01,203
43658,24998,2013-04-29 18:08:02,203
43659,25027,2013-04-29 18:18:02,203
43660,266,2013-04-29 18:23:02,203
43661,25028,2013-04-29 18:33:02,203
43662,25016,2013-04-29 18:38:02,203
43663,10191,2013-04-29 20:03:03,203
43664,10308,2013-04-29 20:03:03,203
43665,25034,2013-04-29 20:08:02,203
43666,23817,2013-04-29 20:08:02,203
43667,25031,2013-04-29 20:23:02,203
43668,25032,2013-04-29 20:33:02,203
43669,23722,2013-04-29 21:38:03,203
43670,25037,2013-04-29 21:58:02,203
43671,25037,2013-04-29 21:58:02,203
43672,10963,2013-04-29 22:18:03,203
43673,22543,2013-04-29 22:33:05,203
43674,25039,2013-04-29 23:13:10,203
43675,22543,2013-04-29 23:13:10,203
43676,22543,2013-04-29 23:23:10,203
43677,364,2013-04-29 23:33:14,203
43678,25036,2013-04-29 23:43:15,203
43679,805,2013-04-30 00:28:56,203
43680,20307,2013-04-30 00:33:57,203
43681,5836,2013-04-30 00:43:57,203
43682,3310,2013-04-30 00:59:01,203
43683,704,2013-04-30 01:14:00,203
43684,24404,2013-04-30 01:29:03,203
43685,1088,2013-04-30 01:39:04,203
43686,22452,2013-04-30 01:54:04,203
43687,14514,2013-04-30 02:09:11,203
43688,25028,2013-04-30 02:44:17,203
43689,25028,2013-04-30 02:44:17,203
43690,21575,2013-04-30 02:59:24,203
43691,1266,2013-04-30 05:19:40,203
43692,10069,2013-04-30 05:39:43,203
43693,21919,2013-04-30 05:44:44,203
43694,25010,2013-04-30 06:30:01,203
43695,4257,2013-04-30 06:35:00,203
43696,10443,2013-04-30 06:50:00,204
43697,25000,2013-04-30 06:55:00,204
43698,16843,2013-04-30 07:05:11,204
43699,11889,2013-04-30 07:25:11,204
43700,21514,2013-04-30 07:27:57,204
43701,19759,2013-04-30 07:30:20,204
43702,25014,2013-04-30 08:05:27,204
43703,4394,2013-04-30 08:10:27,204
43705,24981,2013-04-30 08:20:27,204
43706,17042,2013-04-30 08:25:27,204
43707,25031,2013-04-30 08:25:27,204
43708,19667,2013-04-30 09:35:53,204
43709,19759,2013-04-30 09:40:53,204
43710,24704,2013-04-30 09:40:53,204
43711,24704,2013-04-30 09:40:53,204
43712,19667,2013-04-30 09:45:54,204
43713,19759,2013-04-30 09:45:54,204
43714,21846,2013-04-30 10:36:07,204
43715,5815,2013-04-30 10:41:07,204
43716,16049,2013-04-30 11:31:23,204
43717,5815,2013-04-30 11:36:24,204
43718,21062,2013-04-30 11:46:25,204
43719,12932,2013-04-30 12:11:34,204
43720,5686,2013-04-30 12:26:34,204
43721,5836,2013-04-30 13:06:46,204
43722,18459,2013-04-30 13:26:46,204
43723,11411,2013-04-30 13:41:54,204
43724,14646,2013-04-30 13:41:54,204
43725,25052,2013-04-30 13:41:54,204
43726,14646,2013-04-30 13:46:56,204
43727,11852,2013-04-30 13:56:55,204
43728,25052,2013-04-30 13:56:55,204
43729,25030,2013-04-30 14:02:02,204
43730,25052,2013-04-30 14:52:03,204
43731,2676,2013-04-30 14:57:03,204
43732,25058,2013-04-30 15:07:03,204
43733,25028,2013-04-30 15:07:03,204
43734,4856,2013-04-30 15:17:03,204
43735,12701,2013-04-30 15:22:03,204
43736,21062,2013-04-30 15:27:03,204
43737,11944,2013-04-30 15:32:03,204
43738,82,2013-04-30 15:37:03,204
43739,25059,2013-04-30 15:42:03,204
43740,24981,2013-04-30 15:42:03,204
43741,24926,2013-04-30 15:42:03,204
43742,25016,2013-04-30 15:47:03,204
43743,25059,2013-04-30 15:56:12,204
43744,3293,2013-04-30 16:07:54,204
43745,22163,2013-04-30 16:07:54,204
43746,25063,2013-04-30 16:07:54,204
43747,25068,2013-04-30 17:38:21,204
43748,24937,2013-04-30 18:03:29,204
43749,17124,2013-04-30 18:13:29,204
43750,23626,2013-04-30 18:18:28,204
43751,25069,2013-04-30 18:33:48,204
43752,25067,2013-04-30 18:38:47,204
43753,25068,2013-04-30 18:43:48,204
43754,22452,2013-04-30 18:43:57,204
43755,261,2013-04-30 18:58:49,204
43756,12704,2013-04-30 19:03:54,204
43757,3442,2013-04-30 19:03:54,204
43758,22163,2013-04-30 19:18:53,204
43759,1716,2013-04-30 19:18:53,204
43760,25072,2013-04-30 19:44:00,204
43761,24792,2013-04-30 19:59:01,204
43762,2164,2013-04-30 20:19:08,204
43763,8495,2013-04-30 20:34:14,204
43764,25078,2013-04-30 21:24:21,204
43765,22008,2013-04-30 21:29:22,204
43766,25079,2013-04-30 21:46:16,204
43767,25080,2013-04-30 21:59:28,204
43768,25065,2013-04-30 23:09:51,204
43769,25080,2013-04-30 23:09:51,204
43770,24746,2013-04-30 23:14:51,204
43771,6884,2013-05-01 00:00:17,204
43772,13559,2013-05-01 00:00:17,204
43773,6633,2013-05-01 00:05:22,204
43774,24750,2013-05-01 02:15:54,204
43775,14305,2013-05-01 03:46:18,204
43776,25090,2013-05-01 04:26:24,204
43777,25090,2013-05-01 04:36:44,204
43778,2040,2013-05-01 04:46:44,204
43779,9832,2013-05-01 05:31:50,204
43780,4226,2013-05-01 07:02:11,204
43781,24996,2013-05-01 07:17:18,204
43782,25093,2013-05-01 07:22:19,204
43783,10776,2013-05-01 08:02:26,204
43784,25074,2013-05-01 08:02:26,204
43785,17230,2013-05-01 08:07:33,204
43786,25100,2013-05-01 08:52:42,204
43787,24760,2013-05-01 09:42:56,204
43788,24759,2013-05-01 10:13:03,204
43789,13131,2013-05-01 10:23:03,204
43790,284,2013-05-01 10:48:13,204
43791,25017,2013-05-01 11:38:26,204
43792,12923,2013-05-01 11:58:58,204
43793,24997,2013-05-01 12:13:43,204
43794,22468,2013-05-01 12:13:43,204
43795,22447,2013-05-01 12:13:43,204
43796,1950,2013-05-01 12:53:50,204
43797,20307,2013-05-01 13:03:49,204
43798,9809,2013-05-01 13:33:18,204
43799,5058,2013-05-01 13:49:20,204
43800,24182,2013-05-01 13:59:20,204
43801,21260,2013-05-01 14:29:27,204
43802,25101,2013-05-01 14:34:28,204
43803,24671,2013-05-01 14:44:34,204
43804,25106,2013-05-01 14:59:34,204
43805,25107,2013-05-01 15:14:39,204
43806,101,2013-05-01 15:39:45,204
43807,22048,2013-05-01 15:39:45,204
43808,25107,2013-05-01 15:54:46,204
43809,24671,2013-05-01 15:59:45,204
